player_id,player,team,position_group,match_id,xg,goals,shots_total,xa,key_passes,progressive_passes,progressive_carries,pressures,tackles_won,interceptions,clearances,minutes
5463,Luka Modrić,Croatia,CM,3857296,0.143307925,0.0,2.0,0.03397081,1.0,6.0,4.0,18.0,0.0,2.0,0.0,97.0
5469,Marcelo Brozović,Croatia,CDM,3857296,0.156492993,0.0,2.0,0.0,0.0,1.0,2.0,15.0,0.0,2.0,2.0,97.0
5474,Ivan Perišić,Croatia,W,3857296,0.12168773,0.0,2.0,0.054300383,1.0,3.0,5.0,33.0,0.0,1.0,2.0,97.0
7693,Bruno Petković,Croatia,ST,3857296,0.0,0.0,0.0,0.07160131,1.0,1.0,0.0,3.0,0.0,0.0,0.0,30.0
11603,Mario Pašalić,Croatia,W,3857296,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,30.0
12625,Borna Sosa,Croatia,FB,3857296,0.048374664,0.0,2.0,0.104244776,1.0,13.0,8.0,12.0,0.0,0.0,7.0,97.0
16531,Dominik Livaković,Croatia,GK,3857296,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0
22041,Marko Livaja,Croatia,ST,3857296,0.104244776,0.0,1.0,0.071706615,1.0,1.0,0.0,15.0,0.0,0.0,0.0,67.0
28914,Lovro Majer,Croatia,CM,3857296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
29163,Josip Juranović,Croatia,FB,3857296,0.041306578,0.0,1.0,0.0,0.0,6.0,3.0,13.0,0.0,1.0,1.0,97.0
33018,Joško Gvardiol,Croatia,CB,3857296,0.0,0.0,0.0,0.07960723,1.0,5.0,3.0,14.0,1.0,1.0,8.0,97.0
3377,Timothy Weah,United States,W,3857278,0.16742896000000002,0.0,2.0,0.05512647,1.0,1.0,2.0,4.0,0.0,0.0,0.0,88.0
4614,Antonee Robinson,United States,FB,3857278,0.0,0.0,0.0,0.0,0.0,7.0,4.0,13.0,0.0,2.0,2.0,106.0
